Local_Body_Type,Local_Body_Name,District_Name,username,password,full_name,mobile
PANCHAYAT,Kattakkada,Thiruvananthapuram,health_user940,Health@123940,Health User 940,9735074712
PANCHAYAT,Kilimanoor,Thiruvananthapuram,health_user941,Health@123941,Health User 941,9437915502
PANCHAYAT,Kizhuvilam,Thiruvananthapuram,health_user942,Health@123942,Health User 942,9534271537
PANCHAYAT,Kollayil,Thiruvananthapuram,health_user943,Health@123943,Health User 943,9478076141
PANCHAYAT,Kottukal,Thiruvananthapuram,health_user944,Health@123944,Health User 944,9330123375
PANCHAYAT,Kulathoor,Thiruvananthapuram,health_user945,Health@123945,Health User 945,9451658739
PANCHAYAT,Kunnathukal,Thiruvananthapuram,health_user946,Health@123946,Health User 946,9437902497
PANCHAYAT,Kuttichal,Thiruvananthapuram,health_user947,Health@123947,Health User 947,9511315180
PANCHAYAT,Madavoor,Thiruvananthapuram,health_user948,Health@123948,Health User 948,9156380738
PANCHAYAT,Malayinkeezh,Thiruvananthapuram,health_user949,Health@123949,Health User 949,9244523978
PANCHAYAT,Manamboor,Thiruvananthapuram,health_user950,Health@123950,Health User 950,9718292493
PANCHAYAT,Mangalapuram,Thiruvananthapuram,health_user951,Health@123951,Health User 951,9615679533
PANCHAYAT,Manickal,Thiruvananthapuram,health_user952,Health@123952,Health User 952,9429414308
PANCHAYAT,Maranalloor,Thiruvananthapuram,health_user953,Health@123953,Health User 953,9622362987
PANCHAYAT,Mudakkal,Thiruvananthapuram,health_user954,Health@123954,Health User 954,9125897856
PANCHAYAT,Nagaroor,Thiruvananthapuram,health_user955,Health@123955,Health User 955,9579160061
PANCHAYAT,Nanniyode,Thiruvananthapuram,health_user956,Health@123956,Health User 956,9512303198
PANCHAYAT,Navaikulam,Thiruvananthapuram,health_user957,Health@123957,Health User 957,9605524221
PANCHAYAT,Nellanad,Thiruvananthapuram,health_user958,Health@123958,Health User 958,9854753006
PANCHAYAT,Ottasekharamangalam,Thiruvananthapuram,health_user959,Health@123959,Health User 959,9419065586
PANCHAYAT,Ottoor,Thiruvananthapuram,health_user960,Health@123960,Health User 960,9883445475
PANCHAYAT,Pallichal,Thiruvananthapuram,health_user961,Health@123961,Health User 961,9532772209
PANCHAYAT,Pallickal,Thiruvananthapuram,health_user962,Health@123962,Health User 962,9414661884
PANCHAYAT,Panavoor,Thiruvananthapuram,health_user963,Health@123963,Health User 963,9988248813
PANCHAYAT,Pangode,Thiruvananthapuram,health_user964,Health@123964,Health User 964,9651360593
PANCHAYAT,Parassala,Thiruvananthapuram,health_user965,Health@123965,Health User 965,9106092533
PANCHAYAT,Pazhayakunnummel,Thiruvananthapuram,health_user966,Health@123966,Health User 966,9600007644
PANCHAYAT,Peringamala,Thiruvananthapuram,health_user967,Health@123967,Health User 967,9421491842
PANCHAYAT,Perumkadavila,Thiruvananthapuram,health_user968,Health@123968,Health User 968,9969237737
PANCHAYAT,Poovachal,Thiruvananthapuram,health_user969,Health@123969,Health User 969,9785852021
PANCHAYAT,Poovar,Thiruvananthapuram,health_user970,Health@123970,Health User 970,9525402911
PANCHAYAT,Pothencode,Thiruvananthapuram,health_user971,Health@123971,Health User 971,9972977118
PANCHAYAT,Pulimath,Thiruvananthapuram,health_user972,Health@123972,Health User 972,9618604797
PANCHAYAT,Pullampara,Thiruvananthapuram,health_user973,Health@123973,Health User 973,9432494688
PANCHAYAT,Thirupuram,Thiruvananthapuram,health_user974,Health@123974,Health User 974,9603464090
PANCHAYAT,Tholicode,Thiruvananthapuram,health_user975,Health@123975,Health User 975,9575802997
PANCHAYAT,Uzhamalackal,Thiruvananthapuram,health_user976,Health@123976,Health User 976,9815551200
PANCHAYAT,Vakkom,Thiruvananthapuram,health_user977,Health@123977,Health User 977,9488814603
PANCHAYAT,Vamanapuram,Thiruvananthapuram,health_user978,Health@123978,Health User 978,9127956760
PANCHAYAT,Vellanad,Thiruvananthapuram,health_user979,Health@123979,Health User 979,9986037865
PANCHAYAT,Vellarada,Thiruvananthapuram,health_user980,Health@123980,Health User 980,9663676241
PANCHAYAT,Vembayam,Thiruvananthapuram,health_user981,Health@123981,Health User 981,9518801765
PANCHAYAT,Venganoor,Thiruvananthapuram,health_user982,Health@123982,Health User 982,9872729566
PANCHAYAT,Vettoor,Thiruvananthapuram,health_user983,Health@123983,Health User 983,9578732533
PANCHAYAT,Vilappil,Thiruvananthapuram,health_user984,Health@123984,Health User 984,9721152020
PANCHAYAT,Vilavoorkkal,Thiruvananthapuram,health_user985,Health@123985,Health User 985,9771772135
PANCHAYAT,Vithura,Thiruvananthapuram,health_user986,Health@123986,Health User 986,9569192752
PANCHAYAT,Localbody Name (In English),Thrissur,health_user987,Health@123987,Health User 987,9308881777
PANCHAYAT,Thrissur,Thrissur,health_user988,Health@123988,Health User 988,9313137857
PANCHAYAT,Anthikkad,Thrissur,health_user989,Health@123989,Health User 989,9592999871
PANCHAYAT,Chalakkudy,Thrissur,health_user990,Health@123990,Health User 990,9762778515
PANCHAYAT,Chavakkad,Thrissur,health_user991,Health@123991,Health User 991,9809519203
PANCHAYAT,Cherpu,Thrissur,health_user992,Health@123992,Health User 992,9364108036
PANCHAYAT,Chowannur,Thrissur,health_user993,Health@123993,Health User 993,9670862716
PANCHAYAT,Irinjalakkuda,Thrissur,health_user994,Health@123994,Health User 994,9302599141
PANCHAYAT,Kodakara,Thrissur,health_user995,Health@123995,Health User 995,9589185369
PANCHAYAT,Mala,Thrissur,health_user996,Health@123996,Health User 996,9455965446
PANCHAYAT,Mathilakam,Thrissur,health_user997,Health@123997,Health User 997,9815453639
PANCHAYAT,Mullassery,Thrissur,health_user998,Health@123998,Health User 998,9852892378
PANCHAYAT,Ollukkara,Thrissur,health_user999,Health@123999,Health User 999,9635447925
PANCHAYAT,Pazhayannur,Thrissur,health_user1000,Health@1231000,Health User 1000,9614581111
PANCHAYAT,Puzhakkal,Thrissur,health_user1001,Health@1231001,Health User 1001,9579109433
PANCHAYAT,Thalikkulam,Thrissur,health_user1002,Health@1231002,Health User 1002,9674093306
PANCHAYAT,Vellangallur,Thrissur,health_user1003,Health@1231003,Health User 1003,9662556433
PANCHAYAT,Wadakkanchery,Thrissur,health_user1004,Health@1231004,Health User 1004,9800832695
PANCHAYAT,Adat,Thrissur,health_user1005,Health@1231005,Health User 1005,9208941634
PANCHAYAT,Alagappa Nagar,Thrissur,health_user1006,Health@1231006,Health User 1006,9894063955
PANCHAYAT,Alur,Thrissur,health_user1007,Health@1231007,Health User 1007,9876789953
PANCHAYAT,Annamanada,Thrissur,health_user1008,Health@1231008,Health User 1008,9567057207
PANCHAYAT,Anthicad,Thrissur,health_user1009,Health@1231009,Health User 1009,9638100233
PANCHAYAT,Arimpoor,Thrissur,health_user1010,Health@1231010,Health User 1010,9910435953
PANCHAYAT,Athirappally,Thrissur,health_user1011,Health@1231011,Health User 1011,9893944669
PANCHAYAT,Avanur,Thrissur,health_user1012,Health@1231012,Health User 1012,9675460884
PANCHAYAT,Avinissery,Thrissur,health_user1013,Health@1231013,Health User 1013,9234797085
PANCHAYAT,Chazhoor,Thrissur,health_user1014,Health@1231014,Health User 1014,9591970079
PANCHAYAT,Chelakkara,Thrissur,health_user1015,Health@1231015,Health User 1015,9560512228
PANCHAYAT,Cherpu,Thrissur,health_user1016,Health@1231016,Health User 1016,9720561871
PANCHAYAT,Choondal,Thrissur,health_user1017,Health@1231017,Health User 1017,9602517894
PANCHAYAT,Chowwannur,Thrissur,health_user1018,Health@1231018,Health User 1018,9206593177
PANCHAYAT,Desamangalam,Thrissur,health_user1019,Health@1231019,Health User 1019,9794738360
PANCHAYAT,Edathiruthy,Thrissur,health_user1020,Health@1231020,Health User 1020,9524222900
PANCHAYAT,Edavilangu,Thrissur,health_user1021,Health@1231021,Health User 1021,9548494665
PANCHAYAT,Elavally,Thrissur,health_user1022,Health@1231022,Health User 1022,9729076568
PANCHAYAT,Engandiyur,Thrissur,health_user1023,Health@1231023,Health User 1023,9806800191
PANCHAYAT,Eriyad,Thrissur,health_user1024,Health@1231024,Health User 1024,9751503712
PANCHAYAT,Erumapetty,Thrissur,health_user1025,Health@1231025,Health User 1025,9129479404
PANCHAYAT,Kadangode,Thrissur,health_user1026,Health@1231026,Health User 1026,9583510415
PANCHAYAT,Kadappuram,Thrissur,health_user1027,Health@1231027,Health User 1027,9865821546
PANCHAYAT,Kadavallur,Thrissur,health_user1028,Health@1231028,Health User 1028,9577861864
PANCHAYAT,Kadukutty,Thrissur,health_user1029,Health@1231029,Health User 1029,9360985978
PANCHAYAT,Kaipamangalam,Thrissur,health_user1030,Health@1231030,Health User 1030,9638348367
PANCHAYAT,Kaiparamba,Thrissur,health_user1031,Health@1231031,Health User 1031,9954199087
PANCHAYAT,Kandanassery,Thrissur,health_user1032,Health@1231032,Health User 1032,9742152403
PANCHAYAT,Karalam,Thrissur,health_user1033,Health@1231033,Health User 1033,9919195304
PANCHAYAT,Kattakampal,Thrissur,health_user1034,Health@1231034,Health User 1034,9163288271
PANCHAYAT,Kattur,Thrissur,health_user1035,Health@1231035,Health User 1035,9552214834
PANCHAYAT,Kodakara,Thrissur,health_user1036,Health@1231036,Health User 1036,9940774901
PANCHAYAT,Kodassery,Thrissur,health_user1037,Health@1231037,Health User 1037,9940984327
PANCHAYAT,Kolazhy,Thrissur,health_user1038,Health@1231038,Health User 1038,9876021826
PANCHAYAT,Kondazhy,Thrissur,health_user1039,Health@1231039,Health User 1039,9590701966
PANCHAYAT,Koratty,Thrissur,health_user1040,Health@1231040,Health User 1040,9613090404
PANCHAYAT,Kuzhur,Thrissur,health_user1041,Health@1231041,Health User 1041,9270600392
PANCHAYAT,Madakkathara,Thrissur,health_user1042,Health@1231042,Health User 1042,9796132491
PANCHAYAT,Mala,Thrissur,health_user1043,Health@1231043,Health User 1043,9922211618
PANCHAYAT,Manallur,Thrissur,health_user1044,Health@1231044,Health User 1044,9759839894
PANCHAYAT,Mathilakam,Thrissur,health_user1045,Health@1231045,Health User 1045,9705282114
PANCHAYAT,Mattathur,Thrissur,health_user1046,Health@1231046,Health User 1046,9918647211
PANCHAYAT,Melur,Thrissur,health_user1047,Health@1231047,Health User 1047,9849400893
PANCHAYAT,Mulakunnathukavu,Thrissur,health_user1048,Health@1231048,Health User 1048,9101332993
PANCHAYAT,Mullassery,Thrissur,health_user1049,Health@1231049,Health User 1049,9148572082
PANCHAYAT,Mullurkara,Thrissur,health_user1050,Health@1231050,Health User 1050,9970172873
PANCHAYAT,Muriyad,Thrissur,health_user1051,Health@1231051,Health User 1051,9498925684
PANCHAYAT,Nadathara,Thrissur,health_user1052,Health@1231052,Health User 1052,9987159154
PANCHAYAT,Nattika,Thrissur,health_user1053,Health@1231053,Health User 1053,9887967815
PANCHAYAT,Nenmenikkara,Thrissur,health_user1054,Health@1231054,Health User 1054,9565491505
PANCHAYAT,Orumanayur,Thrissur,health_user1055,Health@1231055,Health User 1055,9565428159
PANCHAYAT,Padiyur,Thrissur,health_user1056,Health@1231056,Health User 1056,9742741929
PANCHAYAT,Pananchery,Thrissur,health_user1057,Health@1231057,Health User 1057,9232964841
PANCHAYAT,Panjal,Thrissur,health_user1058,Health@1231058,Health User 1058,9184766161
PANCHAYAT,Paralam,Thrissur,health_user1059,Health@1231059,Health User 1059,9611819687
PANCHAYAT,Parappukkara,Thrissur,health_user1060,Health@1231060,Health User 1060,9342214388
PANCHAYAT,Pariyaram,Thrissur,health_user1061,Health@1231061,Health User 1061,9792935165
PANCHAYAT,Pavaratty,Thrissur,health_user1062,Health@1231062,Health User 1062,9850139794
PANCHAYAT,Pazhayannur,Thrissur,health_user1063,Health@1231063,Health User 1063,9911686922
PANCHAYAT,Perinjanam,Thrissur,health_user1064,Health@1231064,Health User 1064,9675871949
PANCHAYAT,Poomangalam,Thrissur,health_user1065,Health@1231065,Health User 1065,9434131467
PANCHAYAT,Porkulam,Thrissur,health_user1066,Health@1231066,Health User 1066,9674128290
PANCHAYAT,Poyya,Thrissur,health_user1067,Health@1231067,Health User 1067,9338148436
PANCHAYAT,Pudukkad,Thrissur,health_user1068,Health@1231068,Health User 1068,9300842308
PANCHAYAT,Punnayur,Thrissur,health_user1069,Health@1231069,Health User 1069,9696885532
PANCHAYAT,Punnyurkulum,Thrissur,health_user1070,Health@1231070,Health User 1070,9204572653
PANCHAYAT,Puthenchira,Thrissur,health_user1071,Health@1231071,Health User 1071,9666976008
PANCHAYAT,Puthur,Thrissur,health_user1072,Health@1231072,Health User 1072,9667561608
PANCHAYAT,Sree Narayanapuram,Thrissur,health_user1073,Health@1231073,Health User 1073,9368647554
PANCHAYAT,Thalikulam,Thrissur,health_user1074,Health@1231074,Health User 1074,9599877827
PANCHAYAT,Thanniyam,Thrissur,health_user1075,Health@1231075,Health User 1075,9925755894
PANCHAYAT,Thekkumkara,Thrissur,health_user1076,Health@1231076,Health User 1076,9424392266
PANCHAYAT,Thiruvilwamala,Thrissur,health_user1077,Health@1231077,Health User 1077,9852937772
PANCHAYAT,Tholur,Thrissur,health_user1078,Health@1231078,Health User 1078,9123921482
PANCHAYAT,Trikkur,Thrissur,health_user1079,Health@1231079,Health User 1079,9342534372
PANCHAYAT,Vadanappilly,Thrissur,health_user1080,Health@1231080,Health User 1080,9403045183
PANCHAYAT,Vadekkekad,Thrissur,health_user1081,Health@1231081,Health User 1081,9406676256
PANCHAYAT,Valappad,Thrissur,health_user1082,Health@1231082,Health User 1082,9654386725
PANCHAYAT,Vallachira,Thrissur,health_user1083,Health@1231083,Health User 1083,9335069600
PANCHAYAT,Vallathol Nagar,Thrissur,health_user1084,Health@1231084,Health User 1084,9306115009
PANCHAYAT,Varandarappilly,Thrissur,health_user1085,Health@1231085,Health User 1085,9652181835
PANCHAYAT,Varavoor,Thrissur,health_user1086,Health@1231086,Health User 1086,9325108171
PANCHAYAT,Vellangallur,Thrissur,health_user1087,Health@1231087,Health User 1087,9128113588
PANCHAYAT,Vellookkara,Thrissur,health_user1088,Health@1231088,Health User 1088,9212711266
PANCHAYAT,Velur,Thrissur,health_user1089,Health@1231089,Health User 1089,9244128502
PANCHAYAT,Venkitangu,Thrissur,health_user1090,Health@1231090,Health User 1090,9832661627
PANCHAYAT,Localbody Name (In English),Wayanad,health_user1091,Health@1231091,Health User 1091,9640679308
PANCHAYAT,Wayanad,Wayanad,health_user1092,Health@1231092,Health User 1092,9626138623
PANCHAYAT,Kalpetta,Wayanad,health_user1093,Health@1231093,Health User 1093,9570800191
PANCHAYAT,Mananthavady,Wayanad,health_user1094,Health@1231094,Health User 1094,9554676406
PANCHAYAT,Panamaram,Wayanad,health_user1095,Health@1231095,Health User 1095,9730952365
PANCHAYAT,Sulthan Bathery,Wayanad,health_user1096,Health@1231096,Health User 1096,9102879097
PANCHAYAT,Ambalavayal,Wayanad,health_user1097,Health@1231097,Health User 1097,9763414474
PANCHAYAT,Edavaka,Wayanad,health_user1098,Health@1231098,Health User 1098,9773006108
PANCHAYAT,Kaniambetta,Wayanad,health_user1099,Health@1231099,Health User 1099,9638559717
PANCHAYAT,Kottathara,Wayanad,health_user1100,Health@1231100,Health User 1100,9367432089
PANCHAYAT,Meenangadi,Wayanad,health_user1101,Health@1231101,Health User 1101,9946936288
PANCHAYAT,Meppadi,Wayanad,health_user1102,Health@1231102,Health User 1102,9513316855
PANCHAYAT,Mullankolly,Wayanad,health_user1103,Health@1231103,Health User 1103,9498099883
PANCHAYAT,Muppainadu,Wayanad,health_user1104,Health@1231104,Health User 1104,9262719339
PANCHAYAT,Muttil,Wayanad,health_user1105,Health@1231105,Health User 1105,9182411130
PANCHAYAT,Nenmeni,Wayanad,health_user1106,Health@1231106,Health User 1106,9861917827
PANCHAYAT,Noolpuzha,Wayanad,health_user1107,Health@1231107,Health User 1107,9614296088
PANCHAYAT,Padinharethara,Wayanad,health_user1108,Health@1231108,Health User 1108,9456193813
PANCHAYAT,Panamaram,Wayanad,health_user1109,Health@1231109,Health User 1109,9698815216
PANCHAYAT,Poothadi,Wayanad,health_user1110,Health@1231110,Health User 1110,9329929783
PANCHAYAT,Pozhuthana,Wayanad,health_user1111,Health@1231111,Health User 1111,9350836425
PANCHAYAT,Pulpalli,Wayanad,health_user1112,Health@1231112,Health User 1112,9921360827
PANCHAYAT,Thariyode,Wayanad,health_user1113,Health@1231113,Health User 1113,9181843878
PANCHAYAT,Thavinhal,Wayanad,health_user1114,Health@1231114,Health User 1114,9462994519
PANCHAYAT,Thirunelly,Wayanad,health_user1115,Health@1231115,Health User 1115,9519320143
PANCHAYAT,Thondernad,Wayanad,health_user1116,Health@1231116,Health User 1116,9189277965
PANCHAYAT,Vellamunda,Wayanad,health_user1117,Health@1231117,Health User 1117,9147965713
PANCHAYAT,Vengappally,Wayanad,health_user1118,Health@1231118,Health User 1118,9498199236
PANCHAYAT,Vythiri,Wayanad,health_user1119,Health@1231119,Health User 1119,9250203845
MUNICIPALITY,Alappuzha,Alappuzha,health_user1120,Health@1231120,Health User 1120,9373658196
MUNICIPALITY,Chengannur,Alappuzha,health_user1121,Health@1231121,Health User 1121,9718062328
MUNICIPALITY,Cherthala,Alappuzha,health_user1122,Health@1231122,Health User 1122,9811792962
MUNICIPALITY,Harippad,Alappuzha,health_user1123,Health@1231123,Health User 1123,9405945440
MUNICIPALITY,Kayamkulam,Alappuzha,health_user1124,Health@1231124,Health User 1124,9650873150
MUNICIPALITY,Mavelikkara,Alappuzha,health_user1125,Health@1231125,Health User 1125,9715799757
MUNICIPAL CORPORATION,Kochi,Eranakulam,health_user1126,Health@1231126,Health User 1126,9245737682
MUNICIPALITY,Aluva,Eranakulam,health_user1127,Health@1231127,Health User 1127,9777741003
MUNICIPALITY,Angamaly,Eranakulam,health_user1128,Health@1231128,Health User 1128,9101190732
MUNICIPALITY,Eloor,Eranakulam,health_user1129,Health@1231129,Health User 1129,9993073870
MUNICIPALITY,Kalamassery,Eranakulam,health_user1130,Health@1231130,Health User 1130,9840819409
MUNICIPALITY,Koothattukulam,Eranakulam,health_user1131,Health@1231131,Health User 1131,9190342010
MUNICIPALITY,Kothamangalam,Eranakulam,health_user1132,Health@1231132,Health User 1132,9224206404
MUNICIPALITY,Maradu,Eranakulam,health_user1133,Health@1231133,Health User 1133,9660869339
MUNICIPALITY,Muvattupuzha,Eranakulam,health_user1134,Health@1231134,Health User 1134,9226197579
MUNICIPALITY,Paravur,Eranakulam,health_user1135,Health@1231135,Health User 1135,9469019566
MUNICIPALITY,Perumbavoor,Eranakulam,health_user1136,Health@1231136,Health User 1136,9873229491
MUNICIPALITY,Piravom,Eranakulam,health_user1137,Health@1231137,Health User 1137,9873467457
MUNICIPALITY,Thrikkakara,Eranakulam,health_user1138,Health@1231138,Health User 1138,9564007170
MUNICIPALITY,Thrippunithura,Eranakulam,health_user1139,Health@1231139,Health User 1139,9925965058
MUNICIPALITY,Kattappana,Idukki,health_user1140,Health@1231140,Health User 1140,9841743461
MUNICIPALITY,Thodupuzha,Idukki,health_user1141,Health@1231141,Health User 1141,9713158959
MUNICIPAL CORPORATION,Kannur,Kannur,health_user1142,Health@1231142,Health User 1142,9355136801
MUNICIPALITY,Anthur,Kannur,health_user1143,Health@1231143,Health User 1143,9526384854
MUNICIPALITY,Iritty,Kannur,health_user1144,Health@1231144,Health User 1144,9962870360
MUNICIPALITY,Koothuparamba,Kannur,health_user1145,Health@1231145,Health User 1145,9128077890
MUNICIPALITY,Mattannur,Kannur,health_user1146,Health@1231146,Health User 1146,9602077494
MUNICIPALITY,Panoor,Kannur,health_user1147,Health@1231147,Health User 1147,9915702224
MUNICIPALITY,Payyannur,Kannur,health_user1148,Health@1231148,Health User 1148,9954221107
MUNICIPALITY,Sreekandapuram,Kannur,health_user1149,Health@1231149,Health User 1149,9645404696
MUNICIPALITY,Taliparamba,Kannur,health_user1150,Health@1231150,Health User 1150,9519183332
MUNICIPALITY,Thalassery,Kannur,health_user1151,Health@1231151,Health User 1151,9790246218
MUNICIPALITY,Kanhangad,Kasaragod,health_user1152,Health@1231152,Health User 1152,9923022117
MUNICIPALITY,Kasaragod,Kasaragod,health_user1153,Health@1231153,Health User 1153,9585987708
MUNICIPALITY,Nileshwar,Kasaragod,health_user1154,Health@1231154,Health User 1154,9805658006
MUNICIPAL CORPORATION,Kollam,Kollam,health_user1155,Health@1231155,Health User 1155,9692286375
MUNICIPALITY,Karunagappally,Kollam,health_user1156,Health@1231156,Health User 1156,9633362689
MUNICIPALITY,Kottarakkara,Kollam,health_user1157,Health@1231157,Health User 1157,9966760135
MUNICIPALITY,Paravoor,Kollam,health_user1158,Health@1231158,Health User 1158,9205619029
MUNICIPALITY,Punalur,Kollam,health_user1159,Health@1231159,Health User 1159,9930105171
MUNICIPALITY,Changanassery,Kottayam,health_user1160,Health@1231160,Health User 1160,9903614340
MUNICIPALITY,Erattupetta,Kottayam,health_user1161,Health@1231161,Health User 1161,9890935065
MUNICIPALITY,Ettumanoor,Kottayam,health_user1162,Health@1231162,Health User 1162,9167621113
MUNICIPALITY,Kottayam,Kottayam,health_user1163,Health@1231163,Health User 1163,9844665763
MUNICIPALITY,Palai,Kottayam,health_user1164,Health@1231164,Health User 1164,9562210287
MUNICIPALITY,Vaikom,Kottayam,health_user1165,Health@1231165,Health User 1165,9324069514
MUNICIPAL CORPORATION,Kozhikode,Kozhikode,health_user1166,Health@1231166,Health User 1166,9405993664
MUNICIPALITY,Feroke,Kozhikode,health_user1167,Health@1231167,Health User 1167,9968898081
MUNICIPALITY,Koduvally,Kozhikode,health_user1168,Health@1231168,Health User 1168,9543875193
MUNICIPALITY,Koyilandy,Kozhikode,health_user1169,Health@1231169,Health User 1169,9247112681
MUNICIPALITY,Mukkom,Kozhikode,health_user1170,Health@1231170,Health User 1170,9972153921
MUNICIPALITY,Payyoli,Kozhikode,health_user1171,Health@1231171,Health User 1171,9197046430
MUNICIPALITY,Ramanattukara,Kozhikode,health_user1172,Health@1231172,Health User 1172,9911202094
MUNICIPALITY,Vatakara,Kozhikode,health_user1173,Health@1231173,Health User 1173,9217153138
MUNICIPALITY,Kondotty,Malappuram,health_user1174,Health@1231174,Health User 1174,9270162803
MUNICIPALITY,Kottakkal,Malappuram,health_user1175,Health@1231175,Health User 1175,9277268750
MUNICIPALITY,Malappuram,Malappuram,health_user1176,Health@1231176,Health User 1176,9230346122
MUNICIPALITY,Manjeri,Malappuram,health_user1177,Health@1231177,Health User 1177,9297559101
MUNICIPALITY,Nilambur,Malappuram,health_user1178,Health@1231178,Health User 1178,9270716247
MUNICIPALITY,Parappanangadi,Malappuram,health_user1179,Health@1231179,Health User 1179,9235356659
MUNICIPALITY,Perinthalmanna,Malappuram,health_user1180,Health@1231180,Health User 1180,9381931763
MUNICIPALITY,Ponnani,Malappuram,health_user1181,Health@1231181,Health User 1181,9263641146
MUNICIPALITY,Tanur,Malappuram,health_user1182,Health@1231182,Health User 1182,9294498327
MUNICIPALITY,Tirur,Malappuram,health_user1183,Health@1231183,Health User 1183,9449221285
MUNICIPALITY,Tirurangadi,Malappuram,health_user1184,Health@1231184,Health User 1184,9136742518
MUNICIPALITY,Valanchery,Malappuram,health_user1185,Health@1231185,Health User 1185,9506365697
MUNICIPALITY,Cherpulassery,Palakkad,health_user1186,Health@1231186,Health User 1186,9920670210
MUNICIPALITY,Chittur-Thathamangalam,Palakkad,health_user1187,Health@1231187,Health User 1187,9395867460
MUNICIPALITY,Mannarkad,Palakkad,health_user1188,Health@1231188,Health User 1188,9716741466
MUNICIPALITY,Ottappalam,Palakkad,health_user1189,Health@1231189,Health User 1189,9466276466
MUNICIPALITY,Palakkad,Palakkad,health_user1190,Health@1231190,Health User 1190,9378666489
MUNICIPALITY,Pattambi,Palakkad,health_user1191,Health@1231191,Health User 1191,9282606068
MUNICIPALITY,Shoranur,Palakkad,health_user1192,Health@1231192,Health User 1192,9339112524
MUNICIPALITY,Adoor,Pathanamthitta,health_user1193,Health@1231193,Health User 1193,9276465353
MUNICIPALITY,Pandalam,Pathanamthitta,health_user1194,Health@1231194,Health User 1194,9865661842
MUNICIPALITY,Pathanamthitta,Pathanamthitta,health_user1195,Health@1231195,Health User 1195,9964644469
MUNICIPALITY,Thiruvalla,Pathanamthitta,health_user1196,Health@1231196,Health User 1196,9581769667
MUNICIPAL CORPORATION,Thiruvananthapuram,Thiruvananthapuram,health_user1197,Health@1231197,Health User 1197,9699613925
MUNICIPALITY,Attingal,Thiruvananthapuram,health_user1198,Health@1231198,Health User 1198,9155707936
MUNICIPALITY,Nedumangad,Thiruvananthapuram,health_user1199,Health@1231199,Health User 1199,9674345365
MUNICIPALITY,Neyyattinkara,Thiruvananthapuram,health_user1200,Health@1231200,Health User 1200,9511387130
MUNICIPALITY,Varkala,Thiruvananthapuram,health_user1201,Health@1231201,Health User 1201,9623999913
MUNICIPAL CORPORATION,Thrissur,Thrissur,health_user1202,Health@1231202,Health User 1202,9577179016
MUNICIPALITY,Chalakudy,Thrissur,health_user1203,Health@1231203,Health User 1203,9377610804
MUNICIPALITY,Chavakkad,Thrissur,health_user1204,Health@1231204,Health User 1204,9531669979
MUNICIPALITY,Guruvayoor,Thrissur,health_user1205,Health@1231205,Health User 1205,9819210370
MUNICIPALITY,Irinjalakuda,Thrissur,health_user1206,Health@1231206,Health User 1206,9993257757
MUNICIPALITY,Kodungallur,Thrissur,health_user1207,Health@1231207,Health User 1207,9866441617
MUNICIPALITY,Kunnamkulam,Thrissur,health_user1208,Health@1231208,Health User 1208,9889670557
MUNICIPALITY,Wadakkanchery,Thrissur,health_user1209,Health@1231209,Health User 1209,9557569544
MUNICIPAL CORPORATION,Thrissur,Thrissur,health_user1210,Health@1231210,Health User 1210,9551056157
MUNICIPALITY,Kalpetta,Wayanad,health_user1211,Health@1231211,Health User 1211,9306607184
MUNICIPALITY,Mananthavady,Wayanad,health_user1212,Health@1231212,Health User 1212,9657121628
MUNICIPALITY,Sulthanbathery,Wayanad,health_user1213,Health@1231213,Health User 1213,9465814139
,,,district_bot,Health@123D,District Bot,9000000001
,,,localbody_bot,Health@123L,Local Body Bot,9000000002
